Id;y;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;Average
747;1;29.58010424;32.64542489;6.128153494;3.657491613;5.535045502;4.651391146;4.509776643;6.128153494;12.60464146;23.01134294;16.18121108;25.60756354;20.80980207;23.01134294;31.19134762;16.76337151
748;0;34.98134269;17.81692945;5.410067049;3.711638189;5.397846199;4.700491701;3.669497741;5.410067049;13.0638241;34.86685543;30.87675241;23.61169581;25.98513277;34.86685543;26.78906068;16.14699621
749;0;32.86857629;20.94496995;5.746834253;3.485286391;3.881349049;5.440607863;4.000352844;5.746834253;20.56941579;24.31284736;22.87996499;19.17395147;25.93702412;24.31284736;28.89595137;15.65593814
750;1;36.53237968;32.53848196;4.869015958;4.431350154;5.872304469;4.934360728;2.78552;4.869015958;15.31711767;10.41732546;22.06307253;20.96132898;22.21756725;10.41732546;32.5834332;16.35018618
751;0;28.18302501;20.41303174;6.015694128;3.633102084;4.569832282;5.376525685;4.053046039;6.015694128;19.87623031;27.76715712;25.83102577;23.96314303;24.48878781;27.76715712;29.86779617;18.07720378
752;1;23.45439915;41.4936971;6.227542858;4.189161526;6.107306441;4.793979503;4.385600645;6.227542858;13.95144135;22.08978288;8.925371667;24.43243615;26.62985879;22.08978288;22.07110867;16.54645422
753;0;27.3002166;12.1615031;5.367496389;4.214208754;4.539784274;5.881481972;3.578434337;5.367496389;25.56103206;34.16444622;34.86230289;31.56572688;31.25008001;34.16444622;23.28978245;15.38730663
754;0;20.51804868;29.70665956;3.933846071;5.922708154;7.035299011;5.989980076;3.93235526;3.933846071;26.84906318;28.49027915;29.83722636;27.17739209;25.40809121;28.49027915;23.07962858;17.18808323
755;2;16.63641943;16.45189518;4.65540685;5.446772604;4.70214304;6.993922942;4.288238455;4.65540685;39.88415999;32.56497227;31.90288479;20.28312305;14.7069759;32.56497227;14.85829651;15.80460083
756;1;28.98122364;30.6423227;6.508661104;3.530222652;6.66740609;3.833798314;4.201321398;6.508661104;5.667211387;12.387827;29.01311271;25.35137766;17.54233091;12.387827;31.27528136;18.88456257
757;0;20.05375753;21.54659591;5.112049058;5.030373135;5.227693022;6.291282087;4.589332827;5.112049058;30.54943217;33.01795215;27.28193102;20.25739082;31.42788173;33.01795215;23.3618574;18.02031351
758;1;22.27199437;26.42306266;6.741618237;3.695401737;6.508326808;4.42697637;4.272667194;6.741618237;10.56732165;18.68130489;32.03137728;26.32165616;29.43760303;18.68130489;28.81206744;16.70637268
759;2;10.39875889;24.45577272;3.798148373;6.351667111;5.490874973;7.549704896;4.438007363;3.798148373;47.96724589;22.44177247;29.65436884;23.84172884;26.26332796;22.44177247;37.89692403;14.96657234
760;2;28.21575404;45.40854796;5.625557474;4.455408245;5.995642654;4.907017234;2.701778544;5.625557474;15.04802;17.07430311;4.504126625;26.45198914;25.40781486;17.07430311;19.31183791;18.12516867
761;2;-4.539657444;20.1193009;4.499559919;6.647951202;5.710986791;7.977167504;4.93476446;4.499559919;54.60440326;43.24111526;31.40701496;18.88183934;33.91898277;43.24111526;29.48791827;16.37428673
762;0;23.17664107;1.323461563;5.346988071;4.379005502;3.861489446;6.501851733;4.694097122;5.346988071;33.24327782;35.93348229;45.92221594;27.65853421;27.38269622;35.93348229;28.28241369;18.45254821
763;0;21.93864849;18.79738491;4.380757736;5.41969207;5.368595903;6.582054348;4.057235641;4.380757736;34.29264132;24.806411;34.2603563;27.19902771;24.6646055;24.806411;16.27667331;15.18717723
764;0;20.97399264;20.59232454;4.951081453;5.16265182;5.741224451;6.172035804;3.99977182;4.951081453;29.06322784;28.09532959;32.90899867;28.93910695;25.79955476;28.09532959;30.79021988;20.30880149
765;2;35.86819141;20.54478249;6.038325012;2.928157718;4.426759378;4.773725508;4.456552546;6.038325012;13.7576571;21.6473723;26.10503149;28.67998796;28.75291941;21.6473723;32.70011244;19.265775
766;1;38.16628859;32.89615318;6.733497847;2.266805374;7.094149483;0;4.24536384;6.733497847;-9.030798129;16.88240498;26.66966989;24.09466542;26.76055919;16.88240498;20.82925349;17.1487502
767;2;21.37628279;35.81787858;5.511026184;4.860308793;5.431304208;5.93728982;4.785134153;5.511026184;26.22061228;19.3635279;13.70984549;38.89010091;26.04677612;19.3635279;19.44723511;18.41572875
768;1;28.24995742;37.28878157;6.564542523;3.509373148;6.872911963;3.337877191;4.774226087;6.564542523;2.110626016;23.0189838;18.55766854;19.20022963;21.17518915;23.0189838;24.40333151;17.22435147
769;0;28.14712809;14.7485194;5.819301631;3.821310155;4.443220758;5.675437426;4.206169175;5.819301631;23.17979185;24.24480543;33.80577074;19.53027686;26.71255066;24.24480543;22.24179795;14.74826107
770;0;24.00342422;16.06815465;5.935228239;4.019875307;4.983783143;5.597887859;5.130100444;5.935228239;22.30555036;33.45911589;32.22335422;20.56716365;24.7224596;33.45911589;21.53481094;16.81812509
771;1;20.19762217;40.01831774;5.270050556;5.220383296;6.097950583;5.880477089;4.665944096;5.270050556;25.54921266;16.79021861;13.20712473;23.53547748;21.62072544;16.79021861;31.95005385;15.24314832
772;1;30.77180263;25.64140618;4.498572414;4.87383603;4.96654081;6.038551261;4.743868543;4.498572414;27.4333032;16.90157129;24.72508762;24.94855198;30.33048489;16.90157129;25.44021654;16.44267915
773;0;22.0699972;12.22143022;6.241230419;3.904637933;5.363198043;5.473339889;3.774544377;6.241230419;20.92665142;30.02384773;40.34127702;25.80233476;24.77258632;30.02384773;18.4191872;17.32968351
774;2;9.625841782;24.1347864;3.316820473;6.460562625;4.501046724;7.97367017;3.663307789;3.316820473;54.54861786;28.52005664;23.34305385;21.02759523;24.69309483;28.52005664;35.48549447;16.1375885
775;1;1.513023547;38.21039737;4.891105351;6.363007005;5.395048372;7.69782581;3.524810872;4.891105351;50.22572407;17.61190323;13.18429205;22.88007322;27.82855281;17.61190323;20.67024277;16.84759581
776;0;35.27978804;21.68359891;6.283343297;2.520266998;4.696714996;4.250926513;4.788693162;6.283343297;9.039578092;33.72340543;22.10070419;19.0729585;23.51132386;33.72340543;21.23022582;17.03995605
777;2;20.70160181;26.15970093;4.220946418;5.664451287;5.983654626;6.426505183;4.846454274;4.220946418;32.26917074;25.68089684;28.17251726;18.46498176;25.34291338;25.68089684;34.7055034;18.60872173
778;0;32.14425551;21.99846023;6.55025474;2.602464376;5.199513844;4.154594285;4.422736891;6.55025474;8.229855541;29.58420427;25.68889597;29.7717718;22.7766641;29.58420427;26.48516687;16.166601
779;2;29.71041168;22.21199731;5.725710104;3.738088483;3.055308944;5.98229598;4.735294563;5.725710104;26.75706706;21.79301766;19.38876831;26.0001609;24.00721721;21.79301766;35.00619568;16.5458851
780;1;30.82546877;34.68984046;5.749203083;4.060184388;6.09172021;4.525915516;3.982709984;5.749203083;11.45311313;21.31667959;17.43016033;25.05286121;21.19455289;21.31667959;32.08719633;17.90274274
781;1;29.53075813;35.29627108;6.48854364;3.352430936;6.143515552;3.90805241;4.629746303;6.48854364;6.242075514;22.11070878;16.47001478;35.95653199;22.06700762;22.11070878;23.08863067;17.04955316
782;0;16.97487814;12.63248154;4.4133959;5.699497266;6.057828303;6.682540044;4.709995677;4.4133959;35.62554331;27.14401022;46.09408392;23.77738764;24.41360437;27.14401022;27.37416238;17.04201744
783;1;24.95838806;37.60860354;6.860698712;3.335227477;6.765784678;3.367317685;4.908908971;6.860698712;2.308030264;29.17303722;15.65710558;20.40593676;20.41627084;29.17303722;33.32105119;16.3683659
784;0;25.78599031;11.72393696;5.321556508;4.387328008;4.476893927;6.117871138;4.530341807;5.321556508;28.39754914;29.93064402;36.61595776;29.04822165;23.42679428;29.93064402;22.73899523;16.25890266
785;0;23.17128193;9.014546701;6.262828082;3.608850531;3.523712455;6.120222384;5.525017416;6.262828082;28.4263239;24.70179662;37.63912685;25.64488973;32.0766454;24.70179662;20.74231574;18.21045432
786;1;28.22789002;35.55620253;6.417761994;3.695028161;6.870258624;3.601824899;4.453591242;6.417761994;3.942344471;20.97816262;21.50538499;18.15528622;27.77531253;20.97816262;26.88293565;16.34133979
787;1;13.56282442;43.55521232;4.775518771;5.845279305;5.568527512;6.817863391;4.799716227;4.775518771;37.45246309;18.9487061;5.636385991;25.94537272;25.75832784;18.9487061;27.06732317;17.85028542
788;0;28.34270591;16.37007963;5.835118578;3.749062303;4.654743544;5.427556836;4.698470059;5.835118578;20.42757508;32.3998546;30.14472217;16.69396488;28.00244534;32.3998546;18.79218902;17.16147883
789;2;23.56416428;41.13090117;5.519383053;4.824988648;5.90555232;5.533661346;4.446003166;5.519383053;21.59060976;15.67681372;10.46662119;28.67804969;31.31347366;15.67681372;12.01672953;15.6971939
790;0;35.49425123;29.04824727;6.601868458;2.328891294;5.433501488;3.593948575;3.76348899;6.601868458;3.885668234;21.90757489;19.78908867;28.06624505;26.39621064;21.90757489;24.35623111;16.63051638
791;2;29.14664873;48.7629763;4.320526523;5.466968736;7.160842554;4.991190796;4.014822782;4.320526523;15.88118744;13.76248332;9.482095849;19.94025066;25.1394193;13.76248332;24.68258527;16.91823074
792;2;23.08830339;30.96438394;4.446750395;5.477883158;6.177196126;6.048265818;5.009651917;4.446750395;27.55072128;22.59964283;23.75411099;21.35953797;25.56784802;22.59964283;14.18879524;15.45754322
793;2;9.860643732;22.97731468;3.811133364;6.346780616;5.290261474;7.649921293;4.343856813;3.811133364;49.49049766;22.99329962;30.34825244;31.01525837;14.74621707;22.99329962;27.46061317;15.94497728
794;0;26.20653349;22.43188065;4.661657675;4.913276608;5.258456489;5.938133223;4.636345953;4.661657675;26.23062804;38.61182232;24.14447061;23.88238764;29.8355001;38.61182232;27.67458571;15.38900054
795;0;31.8603328;18.40122085;5.671732837;3.599761206;4.485881244;5.23202556;3.206309106;5.671732837;18.34329333;34.55777663;25.77164017;21.61555505;30.43063604;34.55777663;26.41501519;16.21863229
796;0;19.85230865;20.45367537;4.604270635;5.392515592;5.759334645;6.331824598;4.654740206;4.604270635;31.06120461;35.29797082;31.23010278;32.49246759;30.12887034;35.29797082;19.46487154;17.54256555
797;1;12.92887682;33.34598945;5.567039164;5.358326453;5.726726035;6.491118015;2.897586765;5.567039164;33.10381496;17.91541367;19.88281952;20.56413845;27.34862441;17.91541367;39.21473746;19.1799439
798;0;15.89013623;14.16299815;5.030759693;5.402543483;5.689429525;6.659412817;2.94032342;5.030759693;35.31698094;23.22965962;42.94709806;22.6266589;24.18034438;23.22965962;34.86724981;17.98804597
799;1;19.12202926;25.0183093;5.69830184;4.652945026;4.439131547;6.384385899;5.078138639;5.69830184;31.72958517;25.15036168;21.09600036;21.07668645;24.05497732;25.15036168;22.58210875;19.10842659
800;2;27.65902336;40.33786071;5.619528285;4.421545228;5.824430245;5.06425556;3.873274778;5.619528285;16.61588625;20.02727357;9.215823874;29.18417621;21.85978415;20.02727357;20.6334549;16.92184427
801;2;19.81376169;11.6575187;4.586607155;5.2804434;4.777182342;6.805398303;3.243480137;4.586607155;37.28264794;33.09222569;38.05783296;19.68900564;21.36859714;33.09222569;27.7111733;17.81360096
802;0;30.17760685;12.97321283;6.016609751;3.287091766;3.180882246;5.77891175;5.458823269;6.016609751;24.36502288;23.58793544;31.07640733;19.46311666;20.28296304;23.58793544;29.60065017;16.46210832
803;0;21.67764265;25.03684441;3.787691844;5.831938121;6.146429867;6.482685647;4.552826186;3.787691844;32.99441507;24.65580781;31.01264294;16.78221052;24.96208575;24.65580781;26.73206104;15.73220793
804;0;22.62500682;22.89229134;4.503332707;5.265624898;4.977848923;6.52204669;4.400581589;4.503332707;33.50629489;29.59419193;25.26454697;23.80666641;20.75982519;29.59419193;18.3183828;18.06964715
805;1;31.75726978;35.87046429;5.988237479;3.664104879;5.526348249;4.528901696;4.439835421;5.988237479;11.48015245;21.86375393;12.14056367;20.35411356;22.49579619;21.86375393;22.73683385;16.32358528
806;2;16.38268076;27.56257096;4.737692588;5.637354888;5.616469238;6.736226714;4.435161808;4.737692588;36.34595221;19.22306084;26.38287311;29.437464;21.3028566;19.22306084;20.4731207;17.2732521
807;2;20.54280054;37.20952237;3.488786282;6.110119419;6.280147671;6.574988197;4.670869681;3.488786282;34.19967166;20.38675581;17.53679108;21.55074205;34.28160932;20.38675581;25.35450141;17.10227772
808;2;26.37745168;14.18448005;3.151308195;5.604666963;4.458533798;6.994173224;3.657464555;3.151308195;39.88766097;29.44586698;34.19210446;25.83335397;35.29841435;29.44586698;26.53159432;15.37989112
809;0;29.81334757;5.306404902;5.226918594;3.965221296;3.847168189;5.935500813;4.003234982;5.226918594;26.19937177;41.77188474;38.27409621;14.50322768;20.06176466;41.77188474;13.41948399;16.54894919
810;0;32.59472356;24.34131624;6.958554598;1.938438443;5.312433234;3.755827972;4.186249395;6.958554598;5.075445624;19.30240296;26.13687243;28.89925665;27.62217292;19.30240296;20.05458903;17.47085651
811;0;18.84969187;22.1387565;4.844884321;5.305496715;5.945867951;6.132488276;4.192773083;4.844884321;28.57661432;39.90448762;28.74346514;31.23003863;20.35760204;39.90448762;21.09348943;19.21428325
812;1;26.12423952;32.12725673;5.87193531;3.989896392;4.547231551;5.481660108;4.480928199;5.87193531;21.01779941;32.78746936;9.205355995;20.93828107;21.12012544;32.78746936;19.98619989;17.28842858
813;1;31.33590071;33.83871715;6.21149956;3.736717549;6.866242423;3.640691236;3.761593743;6.21149956;4.223834547;12.69949126;26.06176909;24.93757185;23.72440138;12.69949126;24.39661461;15.49594937
814;0;28.12912713;11.03354119;5.520372097;3.965957039;4.30294673;5.782606846;3.491235075;5.520372097;24.40774381;36.06074182;34.51886111;18.27582183;25.63159384;36.06074182;23.35846809;18.80433519
815;0;25.51357338;20.97023646;4.308774143;5.312452122;6.458867272;5.690089345;4.604503087;4.308774143;23.34631863;34.7779921;34.65316744;21.3836257;22.58808694;34.7779921;24.7303612;16.42251891
816;0;28.13421463;18.85796324;5.697708227;4.02078466;5.59837219;5.064708983;3.778595233;5.697708227;16.62047896;34.44500474;31.33183869;21.44089086;23.47031379;34.44500474;27.54166898;14.9564024
817;0;32.94170087;24.89661753;6.124537429;3.251246026;5.405355414;4.407441865;5.157221674;6.124537429;10.39474567;25.50470271;24.44017078;28.92273151;18.60757634;25.50470271;16.58007578;17.73734203
818;1;25.00321097;27.93736871;5.710250664;4.371048914;5.230082831;5.636814924;4.037603511;5.710250664;22.74288436;20.94252385;21.92638461;24.50278759;28.75882253;20.94252385;23.32900459;18.22832094
819;2;19.3159474;25.51222744;3.939184227;5.774854196;5.030345838;6.987287032;3.949679155;3.939184227;39.79138194;27.21193032;23.3870908;28.94074304;28.21480808;27.21193032;15.25048521;17.74301708
820;1;25.69951193;24.73826544;6.216270693;3.79086233;5.333801673;5.151511951;4.769921027;6.216270693;17.50727726;23.27623309;25.61226539;20.3722775;21.21603013;23.27623309;19.41163301;15.88422425
821;1;28.23451003;31.9463962;6.346667421;3.871508356;7.200647241;3.605326673;3.390650497;6.346667421;3.967582289;13.99828565;30.77902669;20.67873886;20.60783805;13.99828565;22.84455095;16.45210417
822;2;18.82392904;15.94021212;3.713317432;5.757914024;4.200549729;7.353400886;4.237206204;3.713317432;45.04170646;32.70040091;30.34780077;23.51112265;28.30435932;32.70040091;30.19213945;17.63047195
823;1;26.86782182;33.84394503;6.19490864;3.883014163;6.122712858;4.486696528;4.003970965;6.19490864;11.09964761;25.05924042;17.74418703;26.48228081;18.56586682;25.05924042;26.26567897;15.50589101
824;1;21.63601018;36.50159368;4.884309979;5.263453584;5.225828955;6.349131693;3.517271677;4.884309979;31.28067513;18.96615461;12.06571523;25.88703025;25.24351327;18.96615461;22.29097407;14.52111213
825;0;24.41412709;25.59083082;4.805783786;4.998400068;4.838372089;6.310003308;3.749235211;4.805783786;30.78534362;26.27077432;21.77451976;30.77703685;24.09948018;26.27077432;25.14959213;19.10251849
826;0;24.92074426;28.48904105;4.222832808;5.448750807;6.669380293;5.582210903;4.73247707;4.222832808;22.13028044;35.99322859;25.99908278;19.07198697;25.13751337;35.99322859;29.05216747;16.12494138
827;1;6.546140281;40.95900818;5.483683063;5.771937674;5.481055905;7.008591584;4.934688242;5.483683063;40.08955787;19.94367233;8.607740767;25.33301805;36.02314257;19.94367233;27.51426948;16.19747513
828;0;27.33409637;16.52256288;5.87290799;3.80441046;3.651708388;6.004716947;5.282127002;5.87290799;27.02582748;20.06270988;29.54808588;26.00122317;22.42743174;20.06270988;22.1290567;17.64267049
829;2;18.47193151;26.11621777;3.882640982;5.913566608;5.715585064;6.830444854;4.321647252;3.882640982;37.62417877;26.25922055;26.77817711;23.8627928;25.96968346;26.25922055;17.37151774;18.51105055
830;0;15.42972232;27.45720247;5.288132239;5.38303987;6.625561662;5.913223594;4.012003933;5.288132239;25.93541515;31.19024592;29.0420933;23.34485522;23.90388199;31.19024592;24.49221566;17.27492409
831;2;14.13349897;27.78065336;4.654943064;5.75145998;5.627263166;6.818486105;4.948231785;4.654943064;37.46095463;28.27282479;23.63188175;20.50935245;29.71361569;28.27282479;20.28848655;16.10683218
832;1;28.67502778;28.81848125;5.942516638;3.914480648;5.479947084;5.006743868;4.179048717;5.942516638;16.03668603;20.83166052;21.70763573;27.69616186;27.38021429;20.83166052;20.17951804;17.2839644
833;0;28.83708389;15.43556287;5.692045658;3.854621569;4.882511112;5.366567684;4.619754947;5.692045658;19.76925058;34.56759459;31.82960705;21.42584298;31.79772199;34.56759459;17.72762502;17.63306477
834;0;29.41510036;22.67416057;6.399875923;3.105530533;4.653873994;4.944654425;4.541038063;6.399875923;15.41880926;24.74281849;23.89288049;24.36584593;26.47438695;24.74281849;20.91069546;17.50129468
835;2;19.32415679;30.17769637;6.139799054;4.35204358;4.747422163;6.010206995;4.953231813;6.139799054;27.09178999;19.95364583;17.19309661;22.7164594;24.40312661;19.95364583;25.65579673;16.17481997
836;0;22.89997556;18.99614523;5.098027291;4.961585947;6.960435189;5.034029338;3.993854355;5.098027291;16.31065325;45.44658093;37.34320289;19.69995143;14.81025699;45.44658093;28.74421577;17.73769535
837;0;29.68065652;19.71538806;4.509367551;4.879920697;5.592435695;5.750131143;4.250320935;4.509367551;24.03321004;28.76470978;32.28641688;15.2389216;35.16431838;28.76470978;14.47881461;16.17882432
838;2;15.62572181;30.62864799;3.811858607;6.166508429;5.867508722;7.050898913;4.353921507;3.811858607;40.68437735;19.17920559;24.2934401;27.4977629;24.79319439;19.17920559;29.49277012;15.92079445
839;2;22.56109223;38.6549724;5.51836821;4.948984686;6.248543838;5.545220515;3.865824388;5.51836821;21.71867243;11.02978393;17.36216171;17.15874777;19.69292366;11.02978393;29.85842988;18.72290149
840;2;23.67425332;17.14110892;5.334522944;4.550084808;4.079100301;6.403002802;3.85265464;5.334522944;31.96764676;26.35751699;29.12013682;24.06498899;27.11350874;26.35751699;24.86743379;17.17457928
841;1;27.08695443;32.4225217;5.017984015;4.936358014;5.929137832;5.649056391;5.237290642;5.017984015;22.88103997;13.0458288;22.62892755;21.60953896;24.31138646;13.0458288;30.26638999;17.49579204
842;2;20.03637638;36.5181083;4.661837611;5.678297489;6.719844577;6.008002951;4.146766842;4.661837611;27.06530133;12.97065953;23.30390471;33.88542849;23.05156739;12.97065953;33.53499036;14.71412519
843;0;27.94030082;16.53762369;5.350830575;4.342696418;4.923068842;5.814625426;4.673876287;5.350830575;24.77907071;23.12671755;34.36945798;29.1671467;15.12364584;23.12671755;19.73010015;17.34786665
844;1;30.65127709;35.40540272;5.620870725;4.111994169;5.590295513;4.886410768;4.712174619;5.620870725;14.84621207;23.4496877;12.91250235;26.691949;20.10133158;23.4496877;23.03845035;15.93908184
845;2;30.79518804;40.97076835;5.90507735;4.073194373;6.464933169;4.205694418;5.575275508;5.90507735;8.65706741;14.17949998;13.78331181;25.5643061;23.02145241;14.17949998;24.36945804;17.01423887
846;1;24.80106554;37.83990978;6.532164739;3.516119746;5.58985903;4.470189263;4.680133241;6.532164739;10.95179392;35.56073265;6.128866091;26.66067676;30.05544997;35.56073265;38.75300809;16.29044727
847;1;22.46961238;27.73409434;5.681045337;4.508229818;4.874695342;5.968617544;4.490650858;5.681045337;26.59359725;24.08693668;19.64537125;25.68907424;19.86924045;24.08693668;27.35205223;16.07260781
848;1;28.0990546;36.8790533;5.806379038;4.133384599;5.944858517;4.675947801;4.042822047;5.806379038;12.83368971;29.82055305;11.29792775;25.55585878;19.41126857;29.82055305;21.18921975;15.17665362
849;1;21.2049919;36.61379945;5.469424431;5.071545216;6.510044326;5.541517072;4.121075538;5.469424431;21.67761334;13.48354791;21.13531985;21.98528073;25.09440904;13.48354791;19.35218337;18.50885775
850;2;21.54390501;32.17821334;4.676534221;5.42442323;5.876625551;6.21233745;3.501847319;4.676534221;29.56233846;20.54519316;21.01157226;17.85284088;22.58697152;20.54519316;35.01203178;16.58207998
851;2;17.10340745;29.23376227;5.902507533;4.797240772;5.301838998;6.201150197;4.61215364;5.902507533;29.42346564;15.71014009;22.93130486;28.67540392;29.02968818;15.71014009;13.04905;16.35446331
852;0;17.0414075;23.8168694;5.40351545;5.063107572;5.743853102;6.10945334;4.881909803;5.40351545;28.29462199;35.0098549;26.79238975;20.48751598;30.40334584;35.0098549;27.28776931;15.08091497
853;0;29.12812688;17.27809445;4.525266985;4.834237519;4.950451929;6.091510988;3.920738079;4.525266985;28.07570799;27.45760994;32.43540065;19.54529603;26.0850212;27.45760994;26.06918356;16.7471041
854;0;31.62071272;9.707366801;5.710165417;3.513860006;3.742713897;5.703393251;3.93016536;5.710165417;23.49789644;25.90501499;36.61983757;26.11574308;23.12046094;25.90501499;26.36171206;15.57225074
855;1;29.88860004;33.81271046;5.143785952;4.44827133;5.057452738;5.459484831;5.200322564;5.143785952;20.77517649;29.37107259;10.54154409;20.49640232;28.28921505;29.37107259;22.62254785;18.44993229
856;1;30.60417414;26.9904118;5.394441012;4.28993573;5.41515383;5.33344066;3.94390973;5.394441012;19.41479115;17.06262599;24.95469059;22.31128666;24.2647355;17.06262599;24.65202013;17.49196821
857;1;13.42694969;38.04281861;6.348964005;4.903134846;6.851569694;5.400683981;5.040228699;6.348964005;20.13658934;13.75998036;21.87124182;18.51893733;20.46587569;13.75998036;22.03519141;17.14428153
858;0;1.363722067;24.9914421;5.494675653;5.921186353;5.725295758;7.26939508;2.221335661;5.494675653;43.8133067;30.26486387;28.13604774;15.58632418;18.02985736;30.26486387;10.79164831;17.04142966
859;0;28.85840296;26.83256915;4.323229308;5.103731793;5.926966057;5.661888261;2.999626109;4.323229308;23.02618055;30.93615577;24.48171663;25.23451546;21.00608645;30.93615577;28.95156483;15.80591226
860;0;17.19497561;23.53681874;5.006148019;5.373239323;5.844323669;6.363536925;4.139428326;5.006148019;31.46380407;28.58877632;29.89057749;24.474343;28.68550238;28.58877632;23.62543554;14.46074066
861;2;19.84415242;32.66510834;3.95936524;5.898733273;6.043573456;6.575796339;4.224486541;3.95936524;34.21029937;21.47056818;21.54471542;19.76434139;17.49588423;21.47056818;32.76147021;15.69124269
862;2;27.88080665;42.4216607;5.71929272;4.411134454;6.182347649;4.811153065;4.645106119;5.71929272;14.11639568;16.08077556;9.855050899;30.03499143;20.47703469;16.08077556;26.1328246;17.90680123
863;0;29.6665195;15.13422331;6.309907074;3.116015867;5.827139423;4.128857254;5.400863909;6.309907074;8.016664094;42.89201638;34.45942526;27.72459528;22.93132431;42.89201638;32.50611606;17.85212225
864;1;34.36155677;40.46941365;5.801798625;3.73935983;5.916655324;4.107475214;4.805820342;5.801798625;7.840554509;21.79951366;8.299134258;29.73842857;20.75515352;21.79951366;26.55894951;16.79256186
865;1;24.05214854;27.63292191;5.83160562;4.407903068;5.697616525;5.473916711;4.590364402;5.83160562;20.93296603;17.98787609;25.89199578;24.79970791;18.38367303;17.98787609;25.85751623;15.6379095
866;1;28.12492979;31.25285596;6.035182414;3.924510805;5.955476164;4.658643716;4.45770146;6.035182414;12.67216314;23.24539278;20.59568534;24.16231066;19.56687349;23.24539278;25.79888186;19.15437275
867;2;19.4674502;36.73597359;4.348304281;5.738536718;5.856789508;6.495058566;4.650129032;4.348304281;33.15498765;20.70169185;15.24154374;26.40938235;20.33846166;20.70169185;23.74918133;16.11967507
868;2;16.29763642;20.96227011;4.939978956;5.377811212;5.095420857;6.767354006;3.264321896;4.939978956;36.76628212;28.93427999;29.04606125;30.88662958;29.06028881;28.93427999;25.62065043;15.69064624
869;0;34.33270046;19.59672004;5.852747489;3.161859936;1.629601532;5.933126223;5.029193141;5.852747489;26.17118865;12.46365558;21.71341085;17.65745104;25.94252622;12.46365558;33.65805739;15.98207885
870;0;15.74363121;25.90417059;4.911362389;5.515952149;5.436313448;6.721560246;4.269045067;4.911362389;36.14857401;24.0080455;26.03944775;18.308938;28.83925816;24.0080455;31.52721905;16.52916577
871;2;20.29121668;28.73772942;4.485317728;5.597641427;6.066271351;6.337236711;3.368356336;4.485317728;31.129771;21.44347453;26.57602409;35.56992466;28.22662412;21.44347453;18.66052811;18.45954964
872;0;18.88792834;27.75907894;4.311409848;5.753697561;6.715583604;6.065467205;3.847137585;4.311409848;27.75909429;33.57817744;28.58026772;24.08086054;39.99684421;33.57817744;23.95134145;15.43057611
873;2;11.43792945;29.67304668;3.055680205;6.599220375;5.553814848;7.656050941;4.428408751;3.055680205;49.58431788;21.56618626;23.59879298;18.98278881;31.71033601;21.56618626;34.40313384;17.48619503
874;2;14.33070277;29.86705695;4.808247098;5.627032057;4.708241603;7.112695828;3.51390052;4.808247098;41.55964381;21.70655159;17.97872668;23.0264435;18.34548834;21.70655159;32.96266223;17.49459389
875;0;23.28677222;23.42584259;6.594177874;3.406830692;4.917242857;5.15374351;4.809425879;6.594177874;17.53027403;30.64213087;22.89712966;26.59417357;28.74349246;30.64213087;34.61239309;19.27843173
876;1;29.80365031;32.92475109;5.680550163;4.205429619;6.148009051;4.69682364;3.50088618;5.680550163;13.02935418;20.25360376;20.54421039;21.85706027;27.02252049;20.25360376;26.891339;18.19143823
877;1;32.30267495;35.09854955;6.004209527;3.802513293;6.474367368;3.976124042;4.358328802;6.004209527;6.778764268;15.3046212;20.94494701;22.20551165;28.24026116;15.3046212;21.3313806;16.80414611
878;1;29.55072444;23.92278946;5.380632604;4.467728459;5.917732385;5.323454467;4.402914823;5.380632604;19.30836933;10.85817761;33.89501866;22.98683497;30.39519225;10.85817761;23.32923041;17.98999587
879;0;34.31934279;10.4057709;5.583903236;3.447897939;5.232949542;4.698131397;3.187072842;5.583903236;13.0416405;40.83509867;37.77353456;26.17997656;23.82547765;40.83509867;27.14338913;16.16615614
880;1;29.64821282;28.80865947;5.433570871;4.149965075;4.405321491;5.649173301;3.930733549;5.433570871;22.88236086;26.25980113;14.74054377;21.18395928;26.97055477;26.25980113;17.18214393;15.20873894
881;0;15.87348595;17.51077884;5.535566269;4.969427526;5.368760489;6.345472239;3.982019798;5.535566269;31.23421981;34.09444733;33.19959557;24.93146056;31.98481315;34.09444733;21.56640108;15.73184067
882;0;20.95835903;11.23107743;4.35736968;5.398303637;5.007580571;6.819711071;4.773824101;4.35736968;37.47766096;27.4601888;41.47691101;19.63544062;25.87519971;27.4601888;32.29097946;18.80621251
883;0;25.85219937;12.48055911;6.102351916;3.611115689;4.172419115;5.716719772;4.407700063;6.102351916;23.65008682;29.36600982;34.07048987;26.93616853;18.577087;29.36600982;15.20050896;16.19589149
884;0;25.90949775;17.27058792;5.250685205;4.485065281;5.038962009;5.816151799;4.752158316;5.250685205;24.79682362;35.37443933;30.48425437;32.74913296;25.57145456;35.37443933;23.74212496;18.41509748
885;2;25.89606781;35.90534937;5.788417477;4.476039609;6.294632482;4.99182436;3.481066212;5.788417477;15.88751232;14.35431025;19.75435881;23.61934937;22.74393949;14.35431025;22.41275985;18.3053443
